"APN"|"valid"|"geometry"
"062116210"|TRUE|list(c(6082330.53124306, 6082358.95221436, 6082316.60669388, 6082123.85331481, 6082330.53124306, 1999201.78121978, 1999196.29118414, 1999096.52310905, 1999133.84823255, 1999201.78121978), c(6082291.68558553, 6082335.19551051, 6082348.83802635, 6082305.32814586, 6082291.68558553, 1999160.75716195, 1999142.62714933, 1999175.36722058, 1999193.49721144, 1999160.75716195))
"062116230"|TRUE|list(c(6082456.86003284, 6082404.07872338, 6082357.3940741, 6082365.79547162, 6082384.44770477, 6082400.89250583, 6082411.06025523, 6082422.2243891, 6082396.72228044, 6082398.07301375, 6082456.86003284, 1999203.7878996, 1999079.58337138, 1999088.62415467, 1999108.41822607, 1999094.92185206, 1999122.40311544, 1999120.10421458, 1999175.59006366, 1999181.28318223, 1999184.46557082, 1999203.7878996))
"062116230"|TRUE|list(c(6082377.08717205, 6082379.63922635, 6082379.00418867, 6082377.08717205, 1999135.02198146, 1999141.03473647, 1999137.93323626, 1999135.02198146))
"062116240"|TRUE|list(c(6082098.34110297, 6082078.15189657, 6082119.27158037, 6082124.54214025, 6082110.77453021, 6082151.84207521, 6082162.7866437, 6082149.09756431, 6082151.81908599, 6082176.18270146, 6082157.78481433, 6082098.34110297, 1998692.4245628, 1998720.17006376, 1998733.68300118, 1998731.43156023, 1998698.39131555, 1998681.27866068, 1998707.54410546, 1998713.24830963, 1998719.77958515, 1998709.37210612, 1998667.06534932, 1998692.4245628))
"062117010"|TRUE|list(c(6082817.36331913, 6082797.15189967, 6082787.15466638, 6082792.85412368, 6082817.36331913, 1999112.68313739, 1999065.13539159, 1999066.75591217, 1999104.62821143, 1999112.68313739))
"062117010"|TRUE|list(c(6082752.04025944, 6082721.19478218, 6082722.99974573, 6082755.01152503, 6082752.04025944, 1999072.44784887, 1999077.44780527, 1999081.67063033, 1999092.191274, 1999072.44784887))
"062117020"|TRUE|list(c(6082758.30894777, 6082700.89148527, 6082720.20573483, 6082740.13769632, 6082725.03260665, 6082760.00435359, 6082776.71283325, 6082761.15833878, 6082860.40199757, 6082758.30894777, 1999006.13562841, 1999017.22655858, 1999062.412339, 1999059.18142972, 1999020.26804474, 1999006.69279778, 1999049.73619213, 1999055.77404863, 1999039.68695868, 1999006.13562841))
"062117030"|TRUE|list(c(6082725.77383489, 6082646.27156458, 6082665.60801582, 6082855.51525564, 6082725.77383489, 1998934.53773873, 1998968.36891994, 1999013.85733371, 1998977.17398711, 1998934.53773873), c(6082742.43137115, 6082697.76266206, 6082684.47026141, 6082729.13900857, 6082742.43137115, 1998967.54300934, 1998986.15601643, 1998954.25701111, 1998935.64361826, 1998967.54300934))
"062117040"|TRUE|list(c(6082696.52416905, 6082626.74524784, 6082642.35951621, 6082692.65666653, 6082681.5257604, 6082712.6299584, 6082696.52416905, 1998892.79674511, 1998922.43329448, 1998959.16588281, 1998937.76256942, 1998911.05025681, 1998898.08942184, 1998892.79674511))
"062117040"|TRUE|list(c(6082723.66344874, 6082753.96587999, 6082712.6299584, 6082712.6299584, 6082723.66344874, 1998924.56802713, 1998911.67321244, 1998898.08942184, 1998898.08942184, 1998924.56802713))
"062117050"|FALSE|list(c(6082586.00534402, 6082615.03101014, 6082607.15150109, 6082586.00534402, 1998885.33642547, 1998894.87496358, 1998876.33794696, 1998885.33642547))
"062117050"|TRUE|list(c(6082615.03101014, 6082622.8332631, 6082643.79478683, 6082615.03101014, 1998894.87496358, 1998913.23023063, 1998904.32743846, 1998894.87496358))
"062117060"|TRUE|list(c(6082609.01301312, 6082587.62530678, 6082603.23952036, 6082651.92086654, 6082644.60901843, 6082650.25636672, 6082645.52282891, 6082613.95470304, 6082609.01301312, 1998821.28018222, 1998830.40232962, 1998867.13488104, 1998846.41915258, 1998830.23906881, 1998827.56225234, 1998817.18295793, 1998832.03259703, 1998821.28018222))
"062117070"|TRUE|list(c(6082638.58305012, 6082635.85619692, 6082640.23785389, 6082655.17976875, 6082638.58305012, 1998754.32360322, 1998755.48806258, 1998766.00370124, 1998759.77728301, 1998754.32360322))
"062117070"|TRUE|list(c(6082578.62192701, 6082583.71332287, 6082606.56700315, 6082601.64065432, 6082578.62192701, 1998809.22144942, 1998821.19925783, 1998811.45185262, 1998799.6298465, 1998809.22144942))
"062117070"|TRUE|list(c(6082666.12691263, 6082696.15449057, 6082655.17976875, 6082666.12691263, 1998786.04874184, 1998773.24157179, 1998759.77728301, 1998786.04874184))
"062117080"|TRUE|list(c(6082586.15611368, 6082548.52265356, 6082564.17147621, 6082591.43689426, 6082580.85584758, 6082594.28820506, 6082590.01195085, 6082586.15611368, 1998722.34322801, 1998738.41420169, 1998775.22625496, 1998763.58299114, 1998739.28019836, 1998733.43216353, 1998723.6102463, 1998722.34322801))
"062117130"|TRUE|list(c(6082483.13583168, 6082489.23978835, 6082499.57191378, 6082493.57060401, 6082483.13583168, 1998597.37170228, 1998611.73132666, 1998607.42601437, 1998593.02361752, 1998597.37170228))
"062117130"|TRUE|list(c(6082525.31525072, 6082544.65383115, 6082529.1863732, 6082525.54801749, 6082538.26553908, 6082521.9195193, 6082525.31525072, 1998623.16641844, 1998614.9375719, 1998578.88083472, 1998577.6853549, 1998608.20571293, 1998615.01705527, 1998623.16641844))
"062117140"|TRUE|list(c(6082418.11748646, 6082445.97767158, 6082489.67623729, 6082478.82435449, 6082418.11748646, 1998592.84381557, 1998656.81080061, 1998638.32036883, 1998612.79119664, 1998592.84381557))
"062117160"|TRUE|list(c(6082455.18714059, 6082506.58963126, 6082490.94752569, 6082397.33728089, 6082405.72649066, 6082437.06751806, 6082449.7442528, 6082455.18714059, 1998712.93775969, 1998690.89034966, 1998654.09222228, 1998693.92812304, 1998696.68484242, 1998682.71296469, 1998711.1492105, 1998712.93775969))
"062117170"|TRUE|list(c(6082445.95728844, 6082526.21741472, 6082510.50163965, 6082454.97866311, 6082468.21704188, 6082437.39082856, 6082424.28536079, 6082388.45324225, 6082445.95728844, 1998771.33869378, 1998737.06563367, 1998700.09346036, 1998723.90821746, 1998755.67850559, 1998768.52364295, 1998737.07310135, 1998752.44211168, 1998771.33869378))
"062117180"|TRUE|list(c(6082457.87960401, 6082458.83229032, 6082443.44604236, 6082400.31958137, 6082457.87960401, 1998820.61612251, 1998820.20929677, 1998783.28465048, 1998801.70071657, 1998820.61612251))
"062117180"|TRUE|list(c(6082506.10427359, 6082545.77831544, 6082530.12949275, 6082490.71793461, 6082506.10427359, 1998800.02273618, 1998783.08072541, 1998746.26867202, 1998763.09838266, 1998800.02273618))
"062117190"|TRUE|list(c(6082480.85866959, 6082483.22341809, 6082481.7162021, 6082475.11789168, 6082480.85866959, 1998837.93994111, 1998836.92566942, 1998833.25306014, 1998836.05339432, 1998837.93994111))
"062117190"|TRUE|list(c(6082544.30236528, 6082555.49066039, 6082549.69038304, 6082538.6700962, 6082544.30236528, 1998810.72810693, 1998805.92930025, 1998792.2837683, 1998796.98976269, 1998810.72810693))
"062117190"|TRUE|list(c(6082470.97965818, 6082459.33692105, 6082475.11789168, 6082470.97965818, 1998825.89561841, 1998830.86741782, 1998836.05339432, 1998825.89561841))
"062117200"|TRUE|list(c(6082553.17875943, 6082565.31668064, 6082559.40262586, 6082547.24969229, 6082553.17875943, 1998834.22237891, 1998829.04555284, 1998815.13242924, 1998820.34498203, 1998834.22237891))
"062117200"|TRUE|list(c(6082493.87660651, 6082476.5799417, 6082481.10394716, 6082481.10394716, 6082495.04172878, 6082493.87660651, 1998843.23739937, 1998850.65616603, 1998852.14286494, 1998852.14286494, 1998846.02584682, 1998843.23739937))
"062117210"|TRUE|list(c(6082573.90351762, 6082584.83649297, 6082576.71858019, 6082565.84966091, 6082573.90351762, 1998879.61863297, 1998874.96614176, 1998855.86869271, 1998860.67980828, 1998879.61863297))
"062117210"|TRUE|list(c(6082542.47776798, 6082477.98751096, 6082483.78991873, 6082521.60505782, 6082539.96596742, 6082550.46605515, 6082542.47776798, 1998849.65788776, 1998877.16299659, 1998879.06983463, 1998862.53953045, 1998873.14082983, 1998868.46795929, 1998849.65788776))
"062117220"|TRUE|list(c(6082524.15915049, 6082604.42482439, 6082588.74847365, 6082578.57488478, 6082584.99243501, 6082569.58067969, 6082576.24257558, 6082514.59565696, 6082501.7576502, 6082466.50090893, 6082524.15915049, 1998955.14000271, 1998921.04876106, 1998884.16920773, 1998888.49854455, 1998903.90009377, 1998910.32202286, 1998926.30927606, 1998951.997065, 1998921.18786259, 1998936.19125128, 1998955.14000271))
"062117230"|TRUE|list(c(6082516.80427178, 6082532.06878503, 6082531.56262132, 6082516.26459464, 6082516.80427178, 1998984.7888848, 1998978.42156589, 1998977.29476708, 1998984.61152296, 1998984.7888848))
"062117230"|TRUE|list(c(6082605.37888926, 6082614.24244014, 6082608.33685708, 6082599.15042408, 6082605.37888926, 1998947.84156604, 1998944.14429419, 1998930.25180452, 1998934.15355844, 1998947.84156604))
"062117230"|TRUE|list(c(6082510.77204227, 6082496.01720552, 6082516.26459464, 6082510.77204227, 1998971.69051072, 1998977.9573329, 1998984.61152296, 1998971.69051072))
"062117240"|TRUE|list(c(6082598.9409458, 6082645.52510777, 6082618.15460472, 6082511.28375756, 6082538.54964303, 6082571.14911645, 6082584.33607862, 6082598.9409458, 1999026.73504832, 1999017.73663962, 1998953.34752907, 1998997.92679308, 1999006.88763935, 1998992.35474138, 1999021.93520532, 1999026.73504832))
"062117250"|TRUE|list(c(6082575.29321642, 6082608.64333046, 6082638.29353661, 6082601.25869494, 6082550.1075491, 6082575.29321642, 1999110.69484742, 1999121.65575895, 1999131.40065176, 1999041.56427536, 1999051.44516824, 1999110.69484742), c(6082608.64333046, 6082603.03101997, 6082597.62611091, 6082594.74898461, 6082584.47435701, 6082569.27161815, 6082606.01514602, 6082628.34883291, 6082608.64333046, 1999121.65575895, 1999108.89359062, 1999111.32506406, 1999104.81213102, 1999109.49338976, 1999075.03420278, 1999058.53093098, 
1999112.67012847, 1999121.65575895))
"062117260"|TRUE|list(c(6082673.77100061, 6082629.51042384, 6082611.27730605, 6082613.25154336, 6082627.23809713, 6082661.13181651, 6082646.83664028, 6082648.47704341, 6082673.77100061, 1999138.17853106, 1999036.1070486, 1999039.62902346, 1999044.41798211, 1999038.58996138, 1999119.92968915, 1999125.88622314, 1999129.86539157, 1999138.17853106))
"062117270"|TRUE|list(c(6082731.4934404, 6082722.30536636, 6082698.34777395, 6082731.4934404, 1999126.98537557, 1999105.48955497, 1999116.09184915, 1999126.98537557))
"062117270"|TRUE|list(c(6082696.42954034, 6082687.83345275, 6082639.56770673, 6082671.2285314, 6082698.34777395, 6082672.61430494, 6082658.47522952, 6082651.97160021, 6082680.59103211, 6082687.3739844, 6082696.42954034, 1999044.95215487, 1999024.84130726, 1999034.16436643, 1999107.17894387, 1999116.09184915, 1999054.72710208, 1999061.0285712, 1999045.99589431, 1999033.30718481, 1999048.98861568, 1999044.95215487))
"062117290"|FALSE|list(c(6082538.27901239, 6082560.16673748, 6082501.34482209, 6082538.27901239, 1998510.17845102, 1998500.84113841, 1998498.04316278, 1998510.17845102))
"062117290"|TRUE|list(c(6082538.27901239, 6082514.87834825, 6082518.86224387, 6082553.27917147, 6082565.39418586, 6082552.51573646, 6082564.63073764, 6082577.50917535, 6082589.23672864, 6082688.00025754, 6082538.27901239, 1998510.17845102, 1998520.16118405, 1998529.44818373, 1998515.10698073, 1998544.18112019, 1998549.54743727, 1998578.62157662, 1998573.25526527, 1998601.39968531, 1998559.37163627, 1998510.17845102))
"062117300"|TRUE|list(c(6082355.69819663, 6082392.1407735, 6082436.77590808, 6082416.44999632, 6082413.42763157, 6082425.57574428, 6082389.57813106, 6082364.4773153, 6082355.69819663, 1998594.09609058, 1998679.82687464, 1998660.72674628, 1998614.05845289, 1998613.06533762, 1998642.21898048, 1998657.21879671, 1998596.98081084, 1998594.09609058))
"062118010"|FALSE|list(c(6082953.03515989, 6082950.98006234, 6082933.97138302, 6082953.03515989, 1999041.96239725, 1999032.03126602, 1999035.69746479, 1999041.96239725))
"062118010"|TRUE|list(c(6083028.87153087, 6083022.8425179, 6082967.83431192, 6082963.92850439, 6082982.26457666, 6082981.17948267, 6082953.03515989, 6082960.90906235, 6083028.87153087, 1999066.88451764, 1999064.90320201, 1999077.37759595, 1999060.15485051, 1999055.99658284, 1999051.21147116, 1999041.96239725, 1999080.01254173, 1999066.88451764))
"062118020"|TRUE|list(c(6082985.02340029, 6082938.42163911, 6082948.9535874, 6083080.80834785, 6082999.66532549, 6082985.02340029, 1998962.34087312, 1998971.34289905, 1999022.23840123, 1998993.81727858, 1998967.1524347, 1998962.34087312), c(6082999.66532549, 6083006.64209324, 6082974.83035582, 6082971.34195149, 6082955.43607608, 6082951.94764937, 6082999.66532549, 1998967.1524347, 1999006.86171326, 1999012.45089399, 1998992.5962585, 1998995.39086487, 1998975.53586792, 1998967.1524347))
"062118030"|TRUE|list(c(6082931.39495648, 6082929.6548367, 6082936.67824627, 6082946.136963, 6082943.37098551, 6082946.94833615, 6082931.39495648, 1998901.37650985, 1998902.11698555, 1998918.68689619, 1998914.32509649, 1998908.12043613, 1998906.48747856, 1998901.37650985))
"062118030"|TRUE|list(c(6082946.17263006, 6082953.45005735, 6083048.56881945, 6083006.68385029, 6082963.90265229, 6082959.24535497, 6082946.17263006, 1998941.08642868, 1998958.25562816, 1998939.88080667, 1998926.1170607, 1998945.47165758, 1998935.04617437, 1998941.08642868))
"062118040"|TRUE|list(c(6082929.23350368, 6082910.14184038, 6082925.75224661, 6083002.08153732, 6082995.84121126, 6082942.69861476, 6082929.23350368, 1998847.95764992, 1998856.08190895, 1998892.90992365, 1998860.42940954, 1998858.37885282, 1998880.42085989, 1998847.95764992))
"062118050"|TRUE|list(c(6082908.7540611, 6082890.62884762, 6082906.23921963, 6082966.39739155, 6082963.73168019, 6082914.70488445, 6082898.90642453, 6082908.87441135, 6082908.7540611, 1998802.33396944, 1998810.04692604, 1998846.87485999, 1998821.27517473, 1998820.39924015, 1998842.25548589, 1998806.817191, 1998802.37351571, 1998802.33396944))
"062118060"|TRUE|list(c(6082884.81814386, 6082886.72626289, 6082969.61142296, 6082963.4882696, 6082884.81814386, 1998796.33813639, 1998800.83986178, 1998765.56912453, 1998763.55715522, 1998796.33813639))
"062118070"|TRUE|list(c(6082871.27499927, 6082851.6028482, 6082867.21322141, 6082872.81243546, 6082867.59970535, 6082881.49175242, 6082871.27499927, 1998709.6046944, 1998717.9759274, 1998754.80386422, 1998752.42117987, 1998739.9118181, 1998734.12319094, 1998709.6046944))
"062118090"|TRUE|list(c(6082878.16722859, 6082812.5768268, 6082828.18722271, 6082935.81363236, 6082934.89436516, 6082873.55069401, 6082862.08161514, 6082891.54984035, 6082878.16722859, 1998597.99329295, 1998625.90487692, 1998662.73286727, 1998616.93366685, 1998616.63163128, 1998642.19306476, 1998614.66930345, 1998602.39030046, 1998597.99329295))
"062118100"|TRUE|list(c(6082873.23473843, 6082793.06381735, 6082808.67424204, 6082930.88137689, 6082923.23445042, 6082890.30706705, 6082878.45983361, 6082873.23473843, 1998545.75336177, 1998579.86895434, 1998616.69781259, 1998564.69333307, 1998562.18091306, 1998575.90124386, 1998547.47008204, 1998545.75336177))
"062118110"|TRUE|list(c(6082791.71807601, 6082773.55085717, 6082789.16123242, 6082806.95281919, 6082791.71807601, 1998526.10316966, 1998533.83394857, 1998570.66189018, 1998563.09093407, 1998526.10316966))
"062118110"|TRUE|list(c(6082822.71190981, 6082869.9888596, 6082864.75927977, 6082817.25519237, 6082822.71190981, 1998556.38487771, 1998536.2668457, 1998523.57050738, 1998543.1371537, 1998556.38487771))
"062118130"|TRUE|list(c(6082825.98418826, 6082837.08571467, 6082875.06291906, 6082856.95837556, 6082850.50366447, 6082853.47203791, 6082840.50589779, 6082846.11790301, 6082825.98418826, 1998464.96829888, 1998490.49554814, 1998474.33517265, 1998432.70432068, 1998430.5837208, 1998437.70737224, 1998443.11042096, 1998456.57875623, 1998464.96829888))
"062118140"|TRUE|list(c(6082743.73658068, 6082793.07573848, 6082827.88388874, 6082791.86174311, 6082743.73658068, 1998395.76980828, 1998509.22348665, 1998494.41123857, 1998411.58062083, 1998395.76980828))
"062118150"|TRUE|list(c(6082693.94035316, 6082744.80174249, 6082783.87394946, 6082747.96150937, 6082693.94035316, 1998412.81170232, 1998529.76643814, 1998513.13926103, 1998430.55985334, 1998412.81170232))
"062118160"|TRUE|list(c(6082652.53131574, 6082665.39876296, 6082697.41979, 6082724.96536573, 6082699.83029365, 6082692.9438995, 6082684.99807586, 6082700.11973036, 6082735.59995452, 6082701.58689962, 6082652.53131574, 1998439.35280088, 1998468.94098906, 1998454.10079002, 1998513.53593888, 1998525.18498366, 1998510.32620009, 1998514.00883727, 1998548.78048632, 1998533.68221448, 1998455.46988283, 1998439.35280088))
"062118180"|TRUE|list(c(6082719.45996131, 6082770.75815312, 6082755.14777385, 6082661.81468428, 6082664.67467387, 6082717.509584, 6082732.35693357, 6082717.77545493, 6082719.45996131, 1998600.32238739, 1998578.4930757, 1998541.66512462, 1998581.38186744, 1998582.32157478, 1998559.31833144, 1998593.42043139, 1998599.7689088, 1998600.32238739))
"062118190"|TRUE|list(c(6082698.01502609, 6082699.00070806, 6082686.03215904, 6082716.71831874, 6082729.59076129, 6082790.27118893, 6082774.66073785, 6082640.36930912, 6082698.01502609, 1998663.78753089, 1998663.3680861, 1998632.24535931, 1998619.45869681, 1998650.35086685, 1998624.52906048, 1998587.70013996, 1998644.84619816, 1998663.78753089))
"062118200"|TRUE|list(c(6082730.78060898, 6082731.79469635, 6082727.18733864, 6082713.35580373, 6082702.62087434, 6082673.13659058, 6082730.78060898, 1998704.18305817, 1998703.75152581, 1998692.69425976, 1998698.45749964, 1998672.69533005, 1998685.24200277, 1998704.18305817))
"062118200"|TRUE|list(c(6082773.15947434, 6082809.78415313, 6082794.17377387, 6082743.98559173, 6082754.85041297, 6082768.68196524, 6082773.15947434, 1998686.14925544, 1998670.56407574, 1998633.73612466, 1998655.09308557, 1998681.16707308, 1998675.40385439, 1998686.14925544))
"062118210"|TRUE|list(c(6082776.47684944, 6082829.29718895, 6082813.68673787, 6082714.7718762, 6082724.54751365, 6082762.66051087, 6082776.47684944, 1998739.07710373, 1998716.60006052, 1998679.77114, 1998721.86313768, 1998725.07531859, 1998708.08453391, 1998739.07710373))
